# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200822,114552,10.000,01.000,20.000,35.000,False,0.013460163
20200822,114609,10.000,01.000,20.000,35.000,False,0.015846605
20200822,114626,10.000,01.000,20.000,40.000,False,0.014686132
20200822,114641,10.000,01.000,20.000,40.000,False,0.073609902
20200822,114659,10.000,01.000,20.000,40.000,False,0.056445254
20200822,114716,10.000,01.000,20.000,40.000,False,0.025117589
20200822,114731,10.000,01.000,20.000,40.000,False,0.03678557
20200822,115037,10.000,01.000,20.000,45.000,False,0.155206832
20200822,115054,10.000,01.000,20.000,45.000,False,0.169097526
20200822,115114,10.000,01.000,20.000,45.000,False,0.125367039
20200822,115130,10.000,01.000,20.000,45.000,False,0.137829678
20200822,115145,10.000,01.000,20.000,45.000,False,0.134968499
20200822,115219,10.000,01.000,20.000,50.000,False,0.521496233
20200822,115310,10.000,01.000,20.000,50.000,False,0.231728783
20200822,115325,10.000,01.000,20.000,50.000,False,0.434245447
20200822,115341,10.000,01.000,20.000,50.000,False,0.434184403
20200822,115513,10.000,01.000,20.000,50.000,False,0.257133563
20200822,115402,10.000,01.000,20.000,55.000,False,0.772237833
20200822,115439,10.000,01.000,20.000,55.000,False,0.226634307
20200822,115533,10.000,01.000,20.000,55.000,False,0.490632261
20200822,115548,10.000,01.000,20.000,55.000,False,1.012769824
20200822,115603,10.000,01.000,20.000,55.000,False,0.627635755
20200822,115817,10.000,01.000,20.000,60.000,False,1.404137102
20200822,115841,10.000,01.000,20.000,60.000,False,1.520630988
20200822,115926,10.000,01.000,20.000,60.000,False,1.543812254
20200822,115941,10.000,01.000,20.000,60.000,False,1.496500649
20200822,120022,10.000,01.000,20.000,60.000,False,1.352324438
20200822,120118,10.000,01.000,20.000,65.000,True,1.597144368
20200822,120133,10.000,01.000,20.000,65.000,False,1.575615818
20200822,120205,10.000,01.000,20.000,65.000,True,1.463223689
20200822,120220,10.000,01.000,20.000,65.000,True,1.549496014
20200822,120254,10.000,01.000,20.000,65.000,True,1.611774318
20200822,120321,10.000,01.000,20.000,70.000,True,1.549378257
20200822,120336,10.000,01.000,20.000,70.000,True,1.635510972
20200822,120406,10.000,01.000,20.000,70.000,True,1.524108919
20200822,120422,10.000,01.000,20.000,70.000,True,1.613676551
20200822,120455,10.000,01.000,20.000,70.000,True,1.616329231
20200822,120532,10.000,01.000,20.000,75.000,True,1.700459623
20200822,120547,10.000,01.000,20.000,75.000,True,1.70735973
20200822,120618,10.000,01.000,20.000,75.000,True,1.594771169
20200822,120634,10.000,01.000,20.000,75.000,True,1.630864204
20200822,120701,10.000,01.000,20.000,75.000,True,1.574992664
20200822,120728,10.000,01.000,20.000,80.000,True,1.724937318
20200822,120829,10.000,01.000,20.000,80.000,True,1.698128944
20200822,120900,10.000,01.000,20.000,80.000,True,1.671058265
20200822,120916,10.000,01.000,20.000,80.000,True,1.703051786
20200822,121050,10.000,01.000,20.000,80.000,True,1.747651729
20200822,121108,10.000,01.000,20.000,85.000,True,1.70558727
20200822,121140,10.000,01.000,20.000,85.000,True,1.75009938
20200822,121158,10.000,01.000,20.000,85.000,True,1.646716653
20200822,121229,10.000,01.000,20.000,85.000,True,1.647170485
20200822,121244,10.000,01.000,20.000,85.000,True,1.594739783
20200822,121316,10.000,01.000,20.000,90.000,True,1.773757434
20200822,121334,10.000,01.000,20.000,90.000,True,1.678480516
20200822,121408,10.000,01.000,20.000,90.000,True,1.737744555
20200822,121428,10.000,01.000,20.000,90.000,True,1.751199463
20200822,121459,10.000,01.000,20.000,90.000,True,1.742058149
20200822,121522,10.000,01.000,25.000,30.000,False,0.049512839
20200822,121539,10.000,01.000,25.000,30.000,False,0.04131757
20200822,121555,10.000,01.000,25.000,30.000,False,0.077180911
20200822,121627,10.000,01.000,25.000,30.000,False,0.107585002
20200822,121645,10.000,01.000,25.000,30.000,False,0.117860487
20200822,121702,10.000,01.000,25.000,35.000,False,0.234614702
20200822,121717,10.000,01.000,25.000,35.000,False,0.176693925
20200822,121732,10.000,01.000,25.000,35.000,False,0.204333542
20200822,121750,10.000,01.000,25.000,35.000,False,0.236602626
20200822,121819,10.000,01.000,25.000,35.000,False,0.206595173
20200822,121841,10.000,01.000,25.000,40.000,False,0.249323569
20200822,122300,10.000,01.000,25.000,40.000,False,0.291447179
20200822,122316,10.000,01.000,25.000,40.000,False,0.298394933
20200822,122331,10.000,01.000,25.000,40.000,False,0.283241015
20200822,122347,10.000,01.000,25.000,40.000,False,0.135106828
20200822,122557,10.000,01.000,25.000,45.000,False,0.264173034
20200822,122612,10.000,01.000,25.000,45.000,False,0.228921533
20200822,122629,10.000,01.000,25.000,45.000,False,0.29578968
20200822,122659,10.000,01.000,25.000,45.000,False,0.25526274
20200822,122715,10.000,01.000,25.000,45.000,False,0.292002447
20200822,122810,10.000,01.000,25.000,50.000,False,0.485809221
20200822,122825,10.000,01.000,25.000,50.000,False,0.496756377
20200822,122840,10.000,01.000,25.000,50.000,False,0.493972599
20200822,122929,10.000,01.000,25.000,50.000,False,0.376210839
20200822,122945,10.000,01.000,25.000,50.000,False,0.510082003
20200822,123005,10.000,01.000,25.000,55.000,False,1.163002295
20200822,123055,10.000,01.000,25.000,55.000,False,0.273355681
20200822,123112,10.000,01.000,25.000,55.000,False,0.414702396
20200822,123129,10.000,01.000,25.000,55.000,False,0.730766614
20200822,123146,10.000,01.000,25.000,55.000,False,1.234896525
20200822,123219,10.000,01.000,25.000,60.000,False,1.528167387
20200822,123237,10.000,01.000,25.000,60.000,True,1.479915502
20200822,123328,10.000,01.000,25.000,60.000,False,1.582255376
20200822,123344,10.000,01.000,25.000,60.000,True,1.646766765
20200822,123417,10.000,01.000,25.000,60.000,False,1.509665029
20200822,123435,10.000,01.000,25.000,65.000,True,1.620231434
20200822,123507,10.000,01.000,25.000,65.000,True,1.66631029
20200822,123522,10.000,01.000,25.000,65.000,True,1.708199884
20200822,123608,10.000,01.000,25.000,65.000,True,1.565741917
20200822,123623,10.000,01.000,25.000,65.000,True,1.713632377
20200822,123807,10.000,01.000,25.000,70.000,True,1.806231377
20200822,123842,10.000,01.000,25.000,70.000,True,1.732366835
20200822,123858,10.000,01.000,25.000,70.000,True,1.731946226
20200822,123934,10.000,01.000,25.000,70.000,True,1.580065453
20200822,123952,10.000,01.000,25.000,70.000,True,1.682273202
20200822,124025,10.000,01.000,25.000,75.000,True,1.640673492
20200822,124041,10.000,01.000,25.000,75.000,True,1.721330576
20200822,124115,10.000,01.000,25.000,75.000,True,1.616885066
20200822,124132,10.000,01.000,25.000,75.000,True,1.652390581
20200822,124201,10.000,01.000,25.000,75.000,True,1.697800551
20200822,124218,10.000,01.000,25.000,80.000,True,1.746878298
20200822,124250,10.000,01.000,25.000,80.000,True,1.626670499
20200822,124306,10.000,01.000,25.000,80.000,True,1.710139965
20200822,124341,10.000,01.000,25.000,80.000,True,1.689927122
20200822,124356,10.000,01.000,25.000,80.000,True,1.702323424
20200822,125404,10.000,01.000,25.000,85.000,True,1.810503785
20200822,125519,10.000,01.000,25.000,85.000,True,1.728025243
20200822,125534,10.000,01.000,25.000,85.000,True,1.786465332
20200822,125605,10.000,01.000,25.000,85.000,True,1.692374649
20200822,125620,10.000,01.000,25.000,85.000,True,1.758457543
20200822,125652,10.000,01.000,25.000,90.000,True,1.697109112
20200822,125710,10.000,01.000,25.000,90.000,True,1.7275918
20200822,125809,10.000,01.000,25.000,90.000,True,1.77152589
20200822,125845,10.000,01.000,25.000,90.000,True,1.751823301
20200822,125900,10.000,01.000,25.000,90.000,True,1.851492998
20200822,125930,10.000,01.000,30.000,35.000,False,0.210224049
20200822,125946,10.000,01.000,30.000,35.000,False,0.157990809
20200822,130001,10.000,01.000,30.000,35.000,False,0.137035881
20200822,130042,10.000,01.000,30.000,35.000,False,0.178441748
20200822,130057,10.000,01.000,30.000,35.000,False,0.173369169
20200822,130114,10.000,01.000,30.000,40.000,False,0.221486628
20200822,130134,10.000,01.000,30.000,40.000,False,0.207890532
20200822,130152,10.000,01.000,30.000,40.000,False,0.219256919
20200822,130210,10.000,01.000,30.000,40.000,False,0.21140827
20200822,130226,10.000,01.000,30.000,40.000,False,0.231793053
20200822,130325,10.000,01.000,30.000,45.000,False,0.198465926
20200822,130352,10.000,01.000,30.000,45.000,False,0.213199147
20200822,130424,10.000,01.000,30.000,45.000,False,0.21165381
20200822,130544,10.000,01.000,30.000,45.000,False,0.294475348
20200822,130602,10.000,01.000,30.000,45.000,False,0.292172006
20200822,130635,10.000,01.000,30.000,50.000,False,0.523036899
20200822,130651,10.000,01.000,30.000,50.000,False,0.545308853
20200822,130707,10.000,01.000,30.000,50.000,False,0.558544248
20200822,130722,10.000,01.000,30.000,50.000,False,0.560438761
20200822,130829,10.000,01.000,30.000,50.000,False,0.506787118
20200822,130847,10.000,01.000,30.000,55.000,False,0.569738201
20200822,130905,10.000,01.000,30.000,55.000,False,1.389784308
20200822,130920,10.000,01.000,30.000,55.000,False,1.121734566
20200822,130953,10.000,01.000,30.000,55.000,False,0.418560278
20200822,131009,10.000,01.000,30.000,55.000,False,0.902270271
20200822,131028,10.000,01.000,30.000,60.000,True,1.644926399
20200822,131106,10.000,01.000,30.000,60.000,False,1.623339205
20200822,131123,10.000,01.000,30.000,60.000,False,1.65365781
20200822,131218,10.000,01.000,30.000,60.000,False,1.476244825
20200822,131234,10.000,01.000,30.000,60.000,True,1.568765199
20200822,131325,10.000,01.000,30.000,65.000,True,1.652468276
20200822,131355,10.000,01.000,30.000,65.000,False,1.724418543
20200822,131436,10.000,01.000,30.000,65.000,True,1.629648693
20200822,141305,10.000,01.000,30.000,65.000,True,1.799747611
20200822,141406,10.000,01.000,30.000,65.000,True,1.69203463
20200822,141457,10.000,01.000,30.000,70.000,True,1.731519656
20200822,141513,10.000,01.000,30.000,70.000,True,1.797139848
20200822,141543,10.000,01.000,30.000,70.000,True,1.731865651
20200822,141558,10.000,01.000,30.000,70.000,True,1.78663253
20200822,141642,10.000,01.000,30.000,70.000,True,1.76376701
20200822,141659,10.000,01.000,30.000,75.000,True,1.788981675
20200822,141731,10.000,01.000,30.000,75.000,True,1.771232872
20200822,141815,10.000,01.000,30.000,75.000,True,1.842862493
20200822,141908,10.000,01.000,30.000,75.000,True,1.777074532
20200822,141926,10.000,01.000,30.000,75.000,True,1.770984389
20200822,142037,10.000,01.000,30.000,80.000,True,1.729413386
20200822,142106,10.000,01.000,30.000,80.000,True,1.775895622
20200822,142138,10.000,01.000,30.000,80.000,True,1.77496135
20200822,142246,10.000,01.000,30.000,80.000,True,1.767904096
20200822,142256,10.000,01.000,30.000,80.000,True,1.729821239
20200822,142517,10.000,01.000,30.000,85.000,True,1.830645689
20200822,142613,10.000,01.000,30.000,85.000,True,1.881274646
20200822,142635,10.000,01.000,30.000,85.000,True,1.967374108
